community_detector,used_communities,algorithm_rec,test_size,split_id,rmse,mse,mae
Paris,26.0,SVD,0.25,1,1.3340746876555634,1.779755272243289,1.093584048141696
Paris,27.0,SVD,0.25,1,1.3341197534939429,1.7798755166627391,1.0936085855137068
Paris,1.0,k-NN,0.25,1,1.2828264163501242,1.645643614485702,1.053540506924857
Paris,2.0,k-NN,0.25,1,1.284155729613233,1.6490559378984948,1.054802591102358
Paris,3.0,k-NN,0.25,1,1.2838049061167656,1.6481550369694775,1.0541879737908981
Paris,4.0,k-NN,0.25,1,1.283406429973741,1.6471320644979435,1.0537445342189908
Paris,5.0,k-NN,0.25,1,1.28342346551807,1.6471757918424126,1.053948520283804
Paris,6.0,k-NN,0.25,1,1.2850307024442555,1.6513039062243768,1.0546220341204617
Paris,7.0,k-NN,0.25,1,1.287016826991128,1.656412312958311,1.0562665989302307
Paris,8.0,k-NN,0.25,1,1.287921921086488,1.65874287481511,1.0571120459536225
Paris,9.0,k-NN,0.25,1,1.28951961049698,1.662860825856283,1.0587938340586152
Paris,10.0,k-NN,0.25,1,1.290209448610926,1.6646404212849093,1.0593475285101313
Paris,11.0,k-NN,0.25,1,1.2907754078864915,1.6661011536045383,1.0597662194050927
Paris,12.0,k-NN,0.25,1,1.2916322348726497,1.6683138301621159,1.060424408237927
Paris,13.0,k-NN,0.25,1,1.292214923895126,1.6698194095372862,1.0608064436319842
Paris,14.0,k-NN,0.25,1,1.292514991467259,1.6705950031676082,1.061031605599529
Paris,15.0,k-NN,0.25,1,1.292920194078182,1.671642628255164,1.0613063655673012
Paris,16.0,k-NN,0.25,1,1.2934678731543072,1.6730591388823268,1.06172379902061
Paris,17.0,k-NN,0.25,1,1.2941024465405553,1.6747011421422509,1.0623742472062714
Paris,18.0,k-NN,0.25,1,1.294765787391932,1.6764184442006498,1.0630311725633768
Paris,19.0,k-NN,0.25,1,1.2952750654280905,1.677737495119744,1.0636677073778618
Paris,20.0,k-NN,0.25,1,1.2957327189688244,1.6789232790063422,1.0643419683309943
Paris,21.0,k-NN,0.25,1,1.2963981312020725,1.6806481145842258,1.065111160198978
Paris,22.0,k-NN,0.25,1,1.2969307887791373,1.682029470883275,1.065803067085908
Paris,23.0,k-NN,0.25,1,1.2971531744883358,1.682606358085167,1.0661003860262852
Paris,24.0,k-NN,0.25,1,1.2971191410716985,1.6825180661345807,1.0661101524241456
Paris,25.0,k-NN,0.25,1,1.2971140237759897,1.682504790676339,1.066028240991011
Paris,26.0,k-NN,0.25,1,1.2970502313157222,1.6823393025561686,1.0659771182663214
Paris,27.0,k-NN,0.25,1,1.2974503043719399,1.6833772923148393,1.0662681494276733
Paris,1.0,NMF,0.25,1,1.2828264163501242,1.645643614485702,1.053540506924857
Paris,2.0,NMF,0.25,1,1.284155729613233,1.6490559378984948,1.054802591102358
Paris,3.0,NMF,0.25,1,1.2838049061167656,1.6481550369694775,1.0541879737908981
Paris,4.0,NMF,0.25,1,1.283406429973741,1.6471320644979435,1.0537445342189908
Paris,5.0,NMF,0.25,1,1.28342346551807,1.6471757918424126,1.053948520283804
Paris,6.0,NMF,0.25,1,1.2850307024442555,1.6513039062243768,1.0546220341204617
Paris,7.0,NMF,0.25,1,1.287016826991128,1.656412312958311,1.0562665989302307
Paris,8.0,NMF,0.25,1,1.287921921086488,1.65874287481511,1.0571120459536225
Paris,9.0,NMF,0.25,1,1.28951961049698,1.662860825856283,1.0587938340586152
Paris,10.0,NMF,0.25,1,1.290209448610926,1.6646404212849093,1.0593475285101313
Paris,11.0,NMF,0.25,1,1.2907754078864915,1.6661011536045383,1.0597662194050927
Paris,12.0,NMF,0.25,1,1.2916322348726497,1.6683138301621159,1.060424408237927
Paris,13.0,NMF,0.25,1,1.292214923895126,1.6698194095372862,1.0608064436319842
Paris,14.0,NMF,0.25,1,1.292514991467259,1.6705950031676082,1.061031605599529
Paris,15.0,NMF,0.25,1,1.292920194078182,1.671642628255164,1.0613063655673012
Paris,16.0,NMF,0.25,1,1.2934678731543072,1.6730591388823268,1.06172379902061
Paris,17.0,NMF,0.25,1,1.2941024465405553,1.6747011421422509,1.0623742472062714
Paris,18.0,NMF,0.25,1,1.294765787391932,1.6764184442006498,1.0630311725633768
Paris,19.0,NMF,0.25,1,1.2952750654280905,1.677737495119744,1.0636677073778618
Paris,20.0,NMF,0.25,1,1.2957327189688244,1.6789232790063422,1.0643419683309943
Paris,21.0,NMF,0.25,1,1.2963981312020725,1.6806481145842258,1.065111160198978
Paris,22.0,NMF,0.25,1,1.2969307887791373,1.682029470883275,1.065803067085908
Paris,23.0,NMF,0.25,1,1.2971531744883358,1.682606358085167,1.0661003860262852
Paris,24.0,NMF,0.25,1,1.2971191410716985,1.6825180661345807,1.0661101524241456
Paris,25.0,NMF,0.25,1,1.2971140237759897,1.682504790676339,1.066028240991011
Paris,26.0,NMF,0.25,1,1.2970502313157222,1.6823393025561686,1.0659771182663214
Paris,27.0,NMF,0.25,1,1.2974503043719399,1.6833772923148393,1.0662681494276733
Paris,1.0,Co-Clustering,0.25,1,1.2828264163501242,1.645643614485702,1.053540506924857
Paris,2.0,Co-Clustering,0.25,1,1.284155729613233,1.6490559378984948,1.054802591102358
Paris,3.0,Co-Clustering,0.25,1,1.2838049061167656,1.6481550369694775,1.0541879737908981
Paris,4.0,Co-Clustering,0.25,1,1.283406429973741,1.6471320644979435,1.0537445342189908
Paris,5.0,Co-Clustering,0.25,1,1.28342346551807,1.6471757918424126,1.053948520283804
Paris,6.0,Co-Clustering,0.25,1,1.2850307024442555,1.6513039062243768,1.0546220341204617
Paris,7.0,Co-Clustering,0.25,1,1.287016826991128,1.656412312958311,1.0562665989302307
Paris,8.0,Co-Clustering,0.25,1,1.287921921086488,1.65874287481511,1.0571120459536225
Paris,9.0,Co-Clustering,0.25,1,1.28951961049698,1.662860825856283,1.0587938340586152
Paris,10.0,Co-Clustering,0.25,1,1.290209448610926,1.6646404212849093,1.0593475285101313
Paris,11.0,Co-Clustering,0.25,1,1.2907754078864915,1.6661011536045383,1.0597662194050927
Paris,12.0,Co-Clustering,0.25,1,1.2916322348726497,1.6683138301621159,1.060424408237927
Paris,13.0,Co-Clustering,0.25,1,1.292214923895126,1.6698194095372862,1.0608064436319842
Paris,14.0,Co-Clustering,0.25,1,1.292514991467259,1.6705950031676082,1.061031605599529
Paris,15.0,Co-Clustering,0.25,1,1.292920194078182,1.671642628255164,1.0613063655673012
Paris,16.0,Co-Clustering,0.25,1,1.2934678731543072,1.6730591388823268,1.06172379902061
Paris,17.0,Co-Clustering,0.25,1,1.2941024465405553,1.6747011421422509,1.0623742472062714
Paris,18.0,Co-Clustering,0.25,1,1.294765787391932,1.6764184442006498,1.0630311725633768
Paris,19.0,Co-Clustering,0.25,1,1.2952750654280905,1.677737495119744,1.0636677073778618
Paris,20.0,Co-Clustering,0.25,1,1.2957327189688244,1.6789232790063422,1.0643419683309943
Paris,21.0,Co-Clustering,0.25,1,1.2963981312020725,1.6806481145842258,1.065111160198978
Paris,22.0,Co-Clustering,0.25,1,1.2969307887791373,1.682029470883275,1.065803067085908
Paris,23.0,Co-Clustering,0.25,1,1.2971531744883358,1.682606358085167,1.0661003860262852
Paris,24.0,Co-Clustering,0.25,1,1.2971191410716985,1.6825180661345807,1.0661101524241456
Paris,25.0,Co-Clustering,0.25,1,1.2971140237759897,1.682504790676339,1.066028240991011
Paris,26.0,Co-Clustering,0.25,1,1.2970502313157222,1.6823393025561686,1.0659771182663214
Paris,27.0,Co-Clustering,0.25,1,1.2974503043719399,1.6833772923148393,1.0662681494276733
Paris,1.0,SlopeOne,0.25,1,1.2828264163501242,1.645643614485702,1.053540506924857
Paris,2.0,SlopeOne,0.25,1,1.284155729613233,1.6490559378984948,1.054802591102358
Paris,3.0,SlopeOne,0.25,1,1.2838049061167656,1.6481550369694775,1.0541879737908981
Paris,4.0,SlopeOne,0.25,1,1.283406429973741,1.6471320644979435,1.0537445342189908
Paris,5.0,SlopeOne,0.25,1,1.28342346551807,1.6471757918424126,1.053948520283804
Paris,6.0,SlopeOne,0.25,1,1.2850307024442555,1.6513039062243768,1.0546220341204617
Paris,7.0,SlopeOne,0.25,1,1.287016826991128,1.656412312958311,1.0562665989302307
Paris,8.0,SlopeOne,0.25,1,1.287921921086488,1.65874287481511,1.0571120459536225
Paris,9.0,SlopeOne,0.25,1,1.28951961049698,1.662860825856283,1.0587938340586152
Paris,10.0,SlopeOne,0.25,1,1.290209448610926,1.6646404212849093,1.0593475285101313
Paris,11.0,SlopeOne,0.25,1,1.2907754078864915,1.6661011536045383,1.0597662194050927
Paris,12.0,SlopeOne,0.25,1,1.2916322348726497,1.6683138301621159,1.060424408237927
Paris,13.0,SlopeOne,0.25,1,1.292214923895126,1.6698194095372862,1.0608064436319842
Paris,14.0,SlopeOne,0.25,1,1.292514991467259,1.6705950031676082,1.061031605599529
Paris,15.0,SlopeOne,0.25,1,1.292920194078182,1.671642628255164,1.0613063655673012
Paris,16.0,SlopeOne,0.25,1,1.2934678731543072,1.6730591388823268,1.06172379902061
Paris,17.0,SlopeOne,0.25,1,1.2941024465405553,1.6747011421422509,1.0623742472062714
Paris,18.0,SlopeOne,0.25,1,1.294765787391932,1.6764184442006498,1.0630311725633768
Paris,19.0,SlopeOne,0.25,1,1.2952750654280905,1.677737495119744,1.0636677073778618
Paris,20.0,SlopeOne,0.25,1,1.2957327189688244,1.6789232790063422,1.0643419683309943
Paris,21.0,SlopeOne,0.25,1,1.2963981312020725,1.6806481145842258,1.065111160198978
Paris,22.0,SlopeOne,0.25,1,1.2969307887791373,1.682029470883275,1.065803067085908
Paris,23.0,SlopeOne,0.25,1,1.2971531744883358,1.682606358085167,1.0661003860262852
Paris,24.0,SlopeOne,0.25,1,1.2971191410716985,1.6825180661345807,1.0661101524241456
Paris,25.0,SlopeOne,0.25,1,1.2971140237759897,1.682504790676339,1.066028240991011
Paris,26.0,SlopeOne,0.25,1,1.2970502313157222,1.6823393025561686,1.0659771182663214
Paris,27.0,SlopeOne,0.25,1,1.2974503043719399,1.6833772923148393,1.0662681494276733
Not-Applicable,,NormalPredictor,0.25,2,1.7295173430201525,2.991230239807488,1.3912504474589729
Not-Applicable,,SVD,0.25,2,1.2669048429333363,1.6050478810479414,1.0546971052336986
Not-Applicable,,k-NN,0.25,2,1.240268313441828,1.5382654893278367,1.0398220628099835
Not-Applicable,,NMF,0.25,2,1.172157595102174,1.3739534277557124,0.9639017438347611
Not-Applicable,,Co-Clustering,0.25,2,1.2665033405267754,1.604030711565481,1.032227041769351
Not-Applicable,,SlopeOne,0.25,2,1.2937766053081774,1.6738579044427513,1.0793814383303926
Louvain,1.0,NormalPredictor,0.25,2,1.7347423349710696,3.0093309687408785,1.4231921222827755
Louvain,2.0,NormalPredictor,0.25,2,1.742445651155348,3.0361168472301854,1.4232867704013814
Louvain,3.0,NormalPredictor,0.25,2,1.7350936191227797,3.0105498671205857,1.4100415328566531
Louvain,1.0,SVD,0.25,2,1.3264298995932449,1.7594162785349456,1.0969640057495336
Louvain,2.0,SVD,0.25,2,1.3311174446567808,1.7718736514695979,1.0999339623047166
Louvain,3.0,SVD,0.25,2,1.3291101323181966,1.7665337438308943,1.0988280883094845
Louvain,1.0,k-NN,0.25,2,1.3029757366653534,1.6977457703386205,1.077683552375764
Louvain,2.0,k-NN,0.25,2,1.3041392547711357,1.700779195835013,1.0765470357763383
Louvain,3.0,k-NN,0.25,2,1.3041789904612902,1.7008828391606299,1.077022308396488
Louvain,1.0,NMF,0.25,2,1.3029757366653534,1.6977457703386205,1.077683552375764
Louvain,2.0,NMF,0.25,2,1.3041392547711357,1.700779195835013,1.0765470357763383
Louvain,3.0,NMF,0.25,2,1.3041789904612902,1.7008828391606299,1.077022308396488
Louvain,1.0,Co-Clustering,0.25,2,1.3029757366653534,1.6977457703386205,1.077683552375764
Louvain,2.0,Co-Clustering,0.25,2,1.3041392547711357,1.700779195835013,1.0765470357763383
Louvain,3.0,Co-Clustering,0.25,2,1.3041789904612902,1.7008828391606299,1.077022308396488
Louvain,1.0,SlopeOne,0.25,2,1.3029757366653534,1.6977457703386205,1.077683552375764
Louvain,2.0,SlopeOne,0.25,2,1.3041392547711357,1.700779195835013,1.0765470357763383
Louvain,3.0,SlopeOne,0.25,2,1.3041789904612902,1.7008828391606299,1.077022308396488
Paris,1.0,NormalPredictor,0.25,2,1.7499476887069572,3.0623169132108212,1.4292867536406875
Paris,2.0,NormalPredictor,0.25,2,1.7157012863979848,2.9436309041477,1.3964221344842855
Paris,1.0,SVD,0.25,2,1.3302541922460815,1.7695762159882746,1.100879731011331
Paris,2.0,SVD,0.25,2,1.3293196972687895,1.767090857546786,1.1001329426096038
Paris,1.0,k-NN,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,2.0,k-NN,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,1.0,NMF,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,2.0,NMF,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,1.0,Co-Clustering,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,2.0,Co-Clustering,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,1.0,SlopeOne,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Paris,2.0,SlopeOne,0.25,2,1.3036081927493042,1.6993943202031072,1.078056503159906
Not-Applicable,,NormalPredictor,0.25,3,1.740948528173193,3.0309017777484066,1.4038955568497649
Not-Applicable,,SVD,0.25,3,1.247669016872641,1.5566779756639424,1.0173568508001913
Not-Applicable,,k-NN,0.25,3,1.2345213823951293,1.524043043590781,1.013076981633587
Not-Applicable,,NMF,0.25,3,1.1453936542783514,1.3119266232611155,0.9345308156510539
Not-Applicable,,Co-Clustering,0.25,3,1.20888866815496,1.461411811993473,0.9886535979192249
Not-Applicable,,SlopeOne,0.25,3,1.290470703256709,1.665314635963865,1.050349629397236
Louvain,1.0,NormalPredictor,0.25,3,1.730630596067282,2.995082260044196,1.4049937236129422
Louvain,2.0,NormalPredictor,0.25,3,1.7460932363178618,3.0488415899149843,1.4215157639005205
Louvain,3.0,NormalPredictor,0.25,3,1.7397691895448717,3.0267968328896195,1.4188284163085902
Louvain,4.0,NormalPredictor,0.25,3,1.7403848548229186,3.028939442896992,1.4201319866702216
Louvain,1.0,SVD,0.25,3,1.359883218154651,1.8492823670186502,1.1219620809139814
Louvain,2.0,SVD,0.25,3,1.354754275046947,1.835359145757979,1.1164746704043338
Louvain,3.0,SVD,0.25,3,1.3541416010935186,1.833699475812118,1.116671204078853
Louvain,4.0,SVD,0.25,3,1.355428384924766,1.8371861066597597,1.1180204352213357
Louvain,1.0,k-NN,0.25,3,1.310310833005023,1.7169144790903172,1.079030635909098
Louvain,2.0,k-NN,0.25,3,1.307384300933878,1.7092537103283645,1.0748191145031958
Louvain,3.0,k-NN,0.25,3,1.3104289142600516,1.7172239393287778,1.078514221762937
Louvain,4.0,k-NN,0.25,3,1.3124239806095577,1.7224567048790367,1.079469293763256
Louvain,1.0,NMF,0.25,3,1.310310833005023,1.7169144790903172,1.079030635909098
Louvain,2.0,NMF,0.25,3,1.307384300933878,1.7092537103283645,1.0748191145031958
Louvain,3.0,NMF,0.25,3,1.3104289142600516,1.7172239393287778,1.078514221762937
Louvain,4.0,NMF,0.25,3,1.3124239806095577,1.7224567048790367,1.079469293763256
Louvain,1.0,Co-Clustering,0.25,3,1.310310833005023,1.7169144790903172,1.079030635909098
Louvain,2.0,Co-Clustering,0.25,3,1.307384300933878,1.7092537103283645,1.0748191145031958
Louvain,3.0,Co-Clustering,0.25,3,1.3104289142600516,1.7172239393287778,1.078514221762937
Louvain,4.0,Co-Clustering,0.25,3,1.3124239806095577,1.7224567048790367,1.079469293763256
Louvain,1.0,SlopeOne,0.25,3,1.310310833005023,1.7169144790903172,1.079030635909098
Louvain,2.0,SlopeOne,0.25,3,1.307384300933878,1.7092537103283645,1.0748191145031958
Louvain,3.0,SlopeOne,0.25,3,1.3104289142600516,1.7172239393287778,1.078514221762937
Louvain,4.0,SlopeOne,0.25,3,1.3124239806095577,1.7224567048790367,1.079469293763256
Paris,1.0,NormalPredictor,0.25,3,1.725679641070476,2.977970223605127,1.420161164349789
Paris,2.0,NormalPredictor,0.25,3,1.748045570573029,3.0556633167999863,1.4261514301577904
Paris,3.0,NormalPredictor,0.25,3,1.7540680531546717,3.07675473509782,1.423516747666198
Paris,4.0,NormalPredictor,0.25,3,1.727220297285824,2.9832899553561303,1.3986349485263978
Paris,5.0,NormalPredictor,0.25,3,1.7230611135797194,2.9689396011305824,1.3966181728169331
Paris,6.0,NormalPredictor,0.25,3,1.7246580081332603,2.974445245018185,1.3994657797135333
Paris,7.0,NormalPredictor,0.25,3,1.7260589225106664,2.9792794039786825,1.3997912168440738
Paris,8.0,NormalPredictor,0.25,3,1.7292735255974732,2.990386926332315,1.4018188343361737
