community_detector,used_communities,community,algorithm_rec,test_size,split_id,train_runtime,test_runtime
Paris,37.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,33.0,SlopeOne,0.25,1,0.0009996891021728516,0.0
Paris,37.0,34.0,SlopeOne,0.25,1,0.0009975433349609375,0.0
Paris,37.0,35.0,SlopeOne,0.25,1,0.0010046958923339844,0.0
Paris,37.0,36.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,37.0,37.0,SlopeOne,0.25,1,0.0010008811950683594,0.0
Paris,37.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,4.0,SlopeOne,0.25,1,0.0,0.0010018348693847656
Paris,37.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,7.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,37.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,9.0,SlopeOne,0.25,1,0.0012278556823730469,0.0
Paris,37.0,10.0,SlopeOne,0.25,1,0.000997304916381836,0.0
Paris,37.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,37.0,99.0,SlopeOne,0.25,1,0.004448890686035156,0.00800013542175293
Paris,38.0,13.0,SlopeOne,0.25,1,0.0009992122650146484,0.0
Paris,38.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,16.0,SlopeOne,0.25,1,0.0009968280792236328,0.0
Paris,38.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,18.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,38.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,25.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,27.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,28.0,SlopeOne,0.25,1,0.0009996891021728516,0.0
Paris,38.0,29.0,SlopeOne,0.25,1,0.0,0.0009992122650146484
Paris,38.0,30.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,38.0,31.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,32.0,SlopeOne,0.25,1,0.0,0.0010066032409667969
Paris,38.0,33.0,SlopeOne,0.25,1,0.0010025501251220703,0.0
Paris,38.0,34.0,SlopeOne,0.25,1,0.0010018348693847656,0.0
Paris,38.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,4.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,38.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,7.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,9.0,SlopeOne,0.25,1,0.0009996891021728516,0.0
Paris,38.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,38.0,11.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,38.0,12.0,SlopeOne,0.25,1,0.0,0.0009992122650146484
Paris,38.0,0.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,38.0,99.0,SlopeOne,0.25,1,0.003999471664428711,0.006989240646362305
Paris,39.0,13.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,39.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,16.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,39.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,23.0,SlopeOne,0.25,1,0.0010166168212890625,0.0
Paris,39.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,25.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,39.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,27.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,30.0,SlopeOne,0.25,1,0.0,0.0010023117065429688
Paris,39.0,31.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,39.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,37.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,39.0,1.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,39.0,2.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,39.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,6.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,39.0,7.0,SlopeOne,0.25,1,0.0010106563568115234,0.0
Paris,39.0,8.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,39.0,9.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,39.0,10.0,SlopeOne,0.25,1,0.0,0.0010004043579101562
Paris,39.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,0.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,39.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,39.0,99.0,SlopeOne,0.25,1,0.002000093460083008,0.0060024261474609375
Paris,40.0,13.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,16.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,25.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,40.0,26.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,40.0,27.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,29.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,40.0,30.0,SlopeOne,0.25,1,0.0,0.0009989738464355469
Paris,40.0,31.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,35.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,40.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,1.0,SlopeOne,0.25,1,0.0012540817260742188,0.0
Paris,40.0,2.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,40.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,7.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,40.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,9.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,0.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,40.0,39.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,40.0,99.0,SlopeOne,0.25,1,0.0020055770874023438,0.004999876022338867
Paris,41.0,13.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,41.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,15.0,SlopeOne,0.25,1,0.00099945068359375,0.0
Paris,41.0,16.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,17.0,SlopeOne,0.25,1,0.0009987354278564453,0.0
Paris,41.0,18.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,41.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,21.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,41.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,25.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,41.0,26.0,SlopeOne,0.25,1,0.0010075569152832031,0.0
Paris,41.0,27.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,41.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,30.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,31.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,41.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,6.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,41.0,7.0,SlopeOne,0.25,1,0.00099945068359375,0.0
Paris,41.0,8.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,41.0,9.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,41.0,10.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,41.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,0.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,41.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,39.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,40.0,SlopeOne,0.25,1,0.0,0.0
Paris,41.0,99.0,SlopeOne,0.25,1,0.002999544143676758,0.00800013542175293
Paris,42.0,13.0,SlopeOne,0.25,1,0.0,0.000997781753540039
Paris,42.0,14.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,42.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,16.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,19.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,42.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,25.0,SlopeOne,0.25,1,0.0,0.0012314319610595703
Paris,42.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,27.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,28.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,42.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,30.0,SlopeOne,0.25,1,0.0014595985412597656,0.0
Paris,42.0,31.0,SlopeOne,0.25,1,0.0,0.0010006427764892578
Paris,42.0,32.0,SlopeOne,0.25,1,0.0,0.0009982585906982422
Paris,42.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,36.0,SlopeOne,0.25,1,0.0014808177947998047,0.0
Paris,42.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,1.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,42.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,4.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,42.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,6.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,42.0,7.0,SlopeOne,0.25,1,0.0,0.0009984970092773438
Paris,42.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,9.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,11.0,SlopeOne,0.25,1,0.0,0.0009992122650146484
Paris,42.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,0.0,SlopeOne,0.25,1,0.0,0.0009980201721191406
Paris,42.0,38.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,42.0,39.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,40.0,SlopeOne,0.25,1,0.0,0.0010004043579101562
Paris,42.0,41.0,SlopeOne,0.25,1,0.0,0.0
Paris,42.0,99.0,SlopeOne,0.25,1,0.005095958709716797,0.008001327514648438
Paris,43.0,13.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,16.0,SlopeOne,0.25,1,0.0010008811950683594,0.0
Paris,43.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,21.0,SlopeOne,0.25,1,0.0,0.0010013580322265625
Paris,43.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,25.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,43.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,27.0,SlopeOne,0.25,1,0.0,0.0010008811950683594
Paris,43.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,30.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,31.0,SlopeOne,0.25,1,0.0,0.0009982585906982422
Paris,43.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,34.0,SlopeOne,0.25,1,0.0005841255187988281,0.0
Paris,43.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,36.0,SlopeOne,0.25,1,0.0,0.0010023117065429688
Paris,43.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,7.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,9.0,SlopeOne,0.25,1,0.0,0.00099945068359375
Paris,43.0,10.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,43.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,0.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,39.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,40.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,43.0,41.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,42.0,SlopeOne,0.25,1,0.0,0.0
Paris,43.0,99.0,SlopeOne,0.25,1,0.003997802734375,0.008011579513549805
Paris,44.0,13.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,16.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,25.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,27.0,SlopeOne,0.25,1,0.0009865760803222656,0.0
Paris,44.0,28.0,SlopeOne,0.25,1,0.0,0.0009975433349609375
Paris,44.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,30.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,31.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,35.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,44.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,3.0,SlopeOne,0.25,1,0.0009992122650146484,0.0
Paris,44.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,7.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,9.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,11.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,0.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,39.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,40.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,41.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,42.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,43.0,SlopeOne,0.25,1,0.0,0.0
Paris,44.0,99.0,SlopeOne,0.25,1,0.004000663757324219,0.0074253082275390625
Paris,45.0,13.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,16.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,17.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,19.0,SlopeOne,0.25,1,0.0,0.0010001659393310547
Paris,45.0,20.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,21.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,22.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,23.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,45.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,25.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,26.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,45.0,27.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,29.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,30.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,31.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,32.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,45.0,33.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,45.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,36.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,37.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,1.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,2.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,5.0,SlopeOne,0.25,1,0.0,0.0010063648223876953
Paris,45.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,7.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,9.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,11.0,SlopeOne,0.25,1,0.0,0.00099945068359375
Paris,45.0,12.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,0.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,45.0,38.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,39.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,40.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,41.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,42.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,43.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,45.0,44.0,SlopeOne,0.25,1,0.0,0.0
Paris,45.0,99.0,SlopeOne,0.25,1,0.002999544143676758,0.004998207092285156
Paris,46.0,13.0,SlopeOne,0.25,1,0.0010004043579101562,0.0
Paris,46.0,14.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,15.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,16.0,SlopeOne,0.25,1,0.0009996891021728516,0.0
Paris,46.0,17.0,SlopeOne,0.25,1,0.0,0.0009996891021728516
Paris,46.0,18.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,19.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,20.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,46.0,21.0,SlopeOne,0.25,1,0.0002338886260986328,0.0
Paris,46.0,22.0,SlopeOne,0.25,1,0.0,0.0009987354278564453
Paris,46.0,23.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,24.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,25.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,26.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,27.0,SlopeOne,0.25,1,0.0013413429260253906,0.0
Paris,46.0,28.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,29.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,46.0,30.0,SlopeOne,0.25,1,0.0,0.0010151863098144531
Paris,46.0,31.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,32.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,33.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,34.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,35.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,36.0,SlopeOne,0.25,1,0.0009996891021728516,0.0
Paris,46.0,37.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,46.0,1.0,SlopeOne,0.25,1,0.0,0.0010004043579101562
Paris,46.0,2.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
Paris,46.0,3.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,4.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,5.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,6.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,7.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,8.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,9.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,10.0,SlopeOne,0.25,1,0.0,0.0
Paris,46.0,11.0,SlopeOne,0.25,1,0.000990152359008789,0.0
Paris,46.0,12.0,SlopeOne,0.25,1,0.0010001659393310547,0.0
Paris,46.0,0.0,SlopeOne,0.25,1,0.0009999275207519531,0.0
Paris,46.0,38.0,SlopeOne,0.25,1,0.0,0.0009999275207519531
